Formula,Layer group,Stoichiometry,Energy above hull [eV/atom],Heat of formation [eV/atom],Magnetic,Band gap (PBE) [eV],Band gap (HSE06) [eV],Direct band gap (PBE) [eV],Direct band gap (HSE06) [eV],CBM wrt. vacuum (PBE) [eV],Fermi level wrt. vacuum (PBE) [eV],VBM wrt. vacuum (PBE) [eV],Energy [eV],"Magnetic anisotropy energy, xz [meV/unit cell]","Magnetic anisotropy energy, yz [meV/unit cell]",Vacuum level [eV]
Bi2S4H2,p2_1/m11,ABC2,0.005999999999999998,-0.292,0.0,0.962,1.581,1.119,1.752,-4.926,-5.407,-5.888,-34.642,1.3877787807814457e-17,0.0,3.279
Ta3SeCl7,p3m1,AB3C7,0.0,-1.261,0.0,0.863,1.582,0.863,1.582,-4.301,-4.733,-5.164,-59.299,1.3877787807814457e-17,0.0,1.886
Ru2S4,p2_1/m11,AB2,0.167,-0.402,0.0,0.725,1.583,1.133,1.901,-4.987,-5.35,-5.712,-37.649,1.3877787807814457e-17,0.0,3.932
In8Te12,p2_1/b11,A2B3,0.0049999999999999975,-0.313,0.0,0.964,1.585,0.964,1.585,-3.753,-4.236,-4.718,-66.821,1.3877787807814457e-17,0.0,1.826
MoTeS,p3m1,ABC,0.065,-0.546,0.0,0.992,1.585,1.274,1.746,-4.142,-4.638,-5.135,-20.124,1.3877787807814457e-17,0.0,4.729
Au2Se4Cl2,p2_111,ABC2,0.079,-0.11299999999999999,0.0,0.883,1.586,0.915,1.608,-5.006,-5.448,-5.889,-24.664,1.3877787807814457e-17,0.0,2.588
Au2Te4Cl2,p2_111,ABC2,0.128,-0.15800000000000003,0.0,0.981,1.589,1.217,2.001,-4.507,-4.997,-5.488,-23.917,1.3877787807814457e-17,0.0,2.579
SbISe,p3m1,ABC,0.149,-0.18300000000000005,0.0,1.007,1.592,1.168,1.922,-4.538,-5.042,-5.545,-9.915,1.3877787807814457e-17,0.0,3.805
ReI6Cu2,p-3,AB2C6,0.088,-0.017000000000000015,1.0000000000000002,0.17999999999999994,1.592,0.19999999999999996,1.794,-5.06,-5.15,-5.239,-28.034,10.141,10.193,3.358
MoTeSe,p3m1,ABC,0.025,-0.479,0.0,1.136,1.594,1.136,1.594,-3.898,-4.466,-5.034,-19.327,1.3877787807814457e-17,0.0,4.749
Nb3Cl7O,p3m1,AB3C7,0.053,-1.486,0.0,0.86,1.594,0.86,1.594,-4.927,-5.357,-5.788,-64.941,1.3877787807814457e-17,0.0,1.865
HfGeS2Cl2,pm11,ABC2D2,0.094,-1.163,0.0,0.836,1.594,0.926,1.729,-5.09,-5.508,-5.926,-30.726999999999997,1.3877787807814457e-17,0.0,3.704
Ru2Se4,p2_1/m11,AB2,0.076,-0.3430000000000001,0.0,0.779,1.595,0.972,1.667,-4.338,-4.727,-5.117,-34.918,1.3877787807814457e-17,0.0,4.01
Sb2Sc2Se6,p31m,ABC3,0.0,-0.897,0.0,1.115,1.596,1.233,1.773,-4.143,-4.7,-5.257,-48.002,1.3877787807814457e-17,0.0,3.62
ICrSe,p3m1,ABC,0.048,-0.474,1.0000000000000002,0.721,1.596,1.212,2.386,-4.482,-4.842,-5.203,-15.791,0.081,0.081,3.662
Cu12S6,p1,AB2,0.068,-0.10499999999999998,0.0,0.627,1.597,0.95,1.987,-4.268,-4.582,-4.895,-70.469,1.3877787807814457e-17,0.0,3.881
Rb4O2,p-3m1,AB2,0.0,-0.919,0.0,0.3380000000000001,1.598,0.3380000000000001,1.599,-1.2429999999999999,-1.412,-1.5810000000000004,-19.401,1.3877787807814457e-17,0.0,1.523
BiBrS,p3m1,ABC,0.009000000000000001,-0.557,0.0,0.891,1.6,1.145,1.876,-5.709,-6.155,-6.6,-12.009,1.3877787807814457e-17,0.0,3.065
Nb3SeCl7,p3m1,AB3C7,0.0,-1.339,0.0,0.831,1.601,0.831,1.601,-4.68,-5.095,-5.51,-61.682,1.3877787807814457e-17,0.0,1.859
Pd3As2Se8,p-3m1,A2B3C8,0.092,-0.15300000000000002,0.0,0.845,1.601,0.912,1.758,-5.143,-5.565,-5.988,-50.638,1.3877787807814457e-17,0.0,1.804
AuBiSe6P2,p3,ABC2D6,0.0,-0.15800000000000003,0.0,0.889,1.604,0.933,1.73,-4.809,-5.253,-5.698,-41.014,1.3877787807814457e-17,0.0,2.029
PdNi2Br4Cl4,p1,AB2C4D4,0.028999999999999998,-0.42299999999999993,1.0000000000000002,0.32200000000000006,1.604,0.347,1.606,-6.135,-6.295,-6.456,-36.446,-0.506,0.205,2.869
Mn2Cl2N2,pmmn,ABC,0.119,-0.467,1.0000000000000002,0.17599999999999993,1.607,0.349,1.753,-5.93,-6.018,-6.106,-42.512,-0.3940000000000001,-0.3539999999999999,3.831
Hf2Ti2Se8,pm2a,ABC4,0.16000000000000003,-1.08,0.0,0.646,1.61,0.651,1.633,-5.521,-5.843,-6.166,-69.214,1.3877787807814457e-17,0.0,3.99
Au2Br2S4,p2_122,ABC2,0.041,-0.039000000000000035,0.0,0.984,1.611,0.991,1.622,-5.058,-5.55,-6.043,-26.05,1.3877787807814457e-17,0.0,2.356
Hf2Sn2Se8,pm2_1n,ABC4,0.044,-0.804,0.0,0.946,1.6139999999999999,1.067,1.662,-4.093,-4.566,-5.039,-60.637,1.3877787807814457e-17,0.0,2.136
SbTeBr,p3m1,ABC,0.0,-0.377,0.0,1.052,1.615,1.351,1.902,-4.708,-5.234,-5.76,-10.326999999999998,1.3877787807814457e-17,0.0,3.14
Te6As4,pm2_1n,A2B3,0.062,0.04600000000000004,0.0,1.025,1.616,1.127,1.721,-3.644,-4.156,-4.669,-37.426,1.3877787807814457e-17,0.0,1.504
Te2Sc2Br2,pmmn,ABC,0.012,-1.464,0.0,0.552,1.617,0.63,1.742,-4.486,-4.762,-5.038,-27.685,1.3877787807814457e-17,0.0,3.447
Ba4Bi4Se8F4,p2_1/b11,ABCD2,0.031,-1.785,0.0,0.903,1.618,1.019,1.64,-4.512,-4.963,-5.415,-95.924,1.3877787807814457e-17,0.0,3.613
Sb2Mn2S4Cl2,pm2_1b,ABCD2,0.084,-0.496,1.0000000000000002,0.355,1.619,0.5499999999999999,1.895,-4.347,-4.524,-4.701,-53.088,0.267,0.942,1.578
I2TiGeS2,pm11,ABC2D2,0.068,-0.768,0.0,0.486,1.621,0.49,1.6360000000000001,-4.812,-5.056,-5.299,-26.928,1.3877787807814457e-17,0.0,3.301
Re4Se8,p-1,AB2,0.0,-0.403,0.0,1.115,1.621,1.116,1.621,-3.929,-4.487,-5.045,-79.325,1.3877787807814457e-17,0.0,4.402
Au2Te4Br2,p2_111,ABC2,0.085,-0.10999999999999988,0.0,1.013,1.621,1.064,1.8160000000000003,-4.485,-4.992,-5.498,-23.131,1.3877787807814457e-17,0.0,2.629
I2Cu2C6N2F8,p-1,ABCD3E4,0.09,-0.9,0.0,0.21799999999999997,1.621,0.2370000000000001,1.633,-4.915,-5.023,-5.132,-113.032,1.3877787807814457e-17,0.0,1.849
AuPdSeCl,pm11,ABCD,0.071,-0.264,0.0,0.744,1.6229999999999998,0.995,1.949,-4.601,-4.973,-5.345,-13.274999999999999,1.3877787807814457e-17,0.0,2.705
Y2Te3,p-6m2,A2B3,0.0,-1.396,0.0,0.912,1.625,1.346,2.166,-4.545,-5.001,-5.458,-25.976,1.3877787807814457e-17,0.0,4.923
Ga2Se3,cm2m,A2B3,0.066,-0.528,0.0,0.833,1.626,0.833,1.626,-4.054,-4.471,-4.888,-18.893,1.3877787807814457e-17,0.0,4.201
Te4I4Ti2,c2/m11,AB2C2,0.047,-0.535,0.0,0.476,1.626,0.49,1.643,-4.581,-4.819,-5.057,-37.461,1.3877787807814457e-17,0.0,3.449
HfSe2,p-6m2,AB2,0.174,-1.175,0.0,0.812,1.626,1.113,1.989,-5.452,-5.859,-6.265,-17.998000000000005,1.3877787807814457e-17,0.0,4.081
Ga2Ge2Se6,p-31m,ABC3,0.056,-0.367,0.0,1.009,1.629,1.009,1.629,-4.722,-5.227,-5.731,-39.403,1.3877787807814457e-17,0.0,2.026
Sb2Mn2Br2S4,pm2_1b,ABCD2,0.096,-0.41900000000000004,1.0000000000000002,0.37,1.63,0.374,1.646,-4.287,-4.472,-4.657,-51.913,0.415,1.504,1.611
Au3InIBr3O4,p1,ABC3D3E4,0.077,-0.378,0.0,0.738,1.63,0.748,1.645,-5.565,-5.934,-6.303,-43.42,1.3877787807814457e-17,0.0,3.198
PtSe2,p-3m1,AB2,0.0,-0.413,0.0,1.167,1.636,1.358,1.933,-4.3,-4.883,-5.466,-14.560000000000002,1.3877787807814457e-17,0.0,3.674
Sb4Te4Ge4,p2_122,ABC,0.073,0.0040000000000000036,0.0,1.047,1.636,1.081,1.6790000000000003,-3.89,-4.414,-4.938,-48.464,1.3877787807814457e-17,0.0,1.74
Zr2Sn2Se8,pm2_1n,ABC4,0.012,-0.851,0.0,0.887,1.636,0.99,1.694,-4.184,-4.628,-5.072,-60.991,1.3877787807814457e-17,0.0,2.123
Ta2I4O2,pmmm,ABC2,0.0,-1.348,0.0,0.861,1.637,0.883,1.826,-4.114,-4.544,-4.974,-46.581,1.3877787807814457e-17,0.0,2.103
Ag4F8,p2/b11,AB2,0.017,-1.229,0.0,0.32499999999999996,1.637,0.32499999999999996,1.637,-6.978,-7.14,-7.303,-38.801,1.3877787807814457e-17,0.0,1.023
Nb2I12Na2,p2_111,ABC6,0.019000000000000003,-0.648,0.0,0.552,1.641,0.552,1.641,-5.072,-5.349,-5.625,-51.374,1.3877787807814457e-17,0.0,2.16
ZrMoI3Br3,p1,ABC3D3,0.092,-0.808,1.0000000000000002,0.704,1.642,0.791,1.75,-4.349,-4.701,-5.053,-34.26,0.5529999999999999,-0.561,3.239
Ta3SCl7,p3m1,AB3C7,0.0,-1.298,0.0,0.925,1.643,0.925,1.645,-4.37,-4.833,-5.295,-60.3,1.3877787807814457e-17,0.0,1.878
Au2Br6,pb11,AB3,0.0,-0.13800000000000012,0.0,0.693,1.643,0.713,1.657,-5.583,-5.93,-6.276,-16.872,1.3877787807814457e-17,0.0,2.014
HfSeS,p3m1,ABC,0.196,-1.278,0.0,0.887,1.645,1.167,2.082,-5.595,-6.038,-6.482,-18.9,1.3877787807814457e-17,0.0,4.049
Rb2Ru2Cl10N2O2,p2_1/m11,ABCDE5,0.0,-0.876,1.0000000000000002,0.43300000000000005,1.645,0.44300000000000006,1.657,-6.517,-6.734,-6.951,-81.318,-0.017999999999999988,-0.040999999999999995,1.986
Cu4S4F4,p2_1/b11,ABC,0.047,-0.832,0.0,0.985,1.646,1.072,1.739,-5.963,-6.455,-6.948,-47.351,1.3877787807814457e-17,0.0,1.407
Ta2Se4Cl4,c2/m11,AB2C2,0.051,-0.921,0.0,0.939,1.6470000000000002,0.9390000000000001,1.6470000000000002,-4.079,-4.548,-5.018,-49.911,1.3877787807814457e-17,0.0,1.939
Au2Hg2Br6,p-31m,ABC3,0.079,-0.303,0.0,0.782,1.6470000000000002,0.782,1.6470000000000002,-5.237,-5.628,-6.019,-20.572,1.3877787807814457e-17,0.0,3.013
AuInI2S,p1,ABCD2,0.092,-0.312,0.0,0.99,1.6480000000000001,1.038,1.691,-4.64,-5.135,-5.63,-14.485999999999997,1.3877787807814457e-17,0.0,3.51
SbSeBr,p3m1,ABC,0.0,-0.444,0.0,1.069,1.649,1.413,1.989,-4.909,-5.444,-5.979,-10.805999999999997,1.3877787807814457e-17,0.0,3.108
In2Te5,c2/m11,A2B5,0.003999999999999997,-0.22999999999999998,0.0,1.08,1.649,1.158,1.74,-3.883,-4.423,-4.963,-23.158,1.3877787807814457e-17,0.0,1.797
MoO2,p-6m2,AB2,0.028,-1.979,0.0,0.912,1.651,1.691,2.428,-5.757,-6.213,-6.669,-27.388,1.3877787807814457e-17,0.0,4.128
Ag4Br12,p112/a,AB3,0.025,-0.16400000000000003,0.0,0.58,1.652,0.58,1.6520000000000001,-5.373,-5.663,-5.953,-33.006,1.3877787807814457e-17,0.0,1.649
Nb3SCl7,p3m1,AB3C7,0.0,-1.375,0.0,0.886,1.654,0.886,1.654,-4.772,-5.215,-5.658,-62.674,1.3877787807814457e-17,0.0,1.852
VCuP2S6,c211,ABC2D6,0.04,-0.391,1.0000000000000002,0.30600000000000005,1.658,0.32800000000000007,1.712,-5.098,-5.251,-5.405,-51.311,0.057,0.009999999999999995,2.017
Hf2Te4I4,c2/m11,AB2C2,0.051,-0.677,0.0,0.947,1.66,0.983,1.701,-4.147,-4.62,-5.094,-40.519,1.3877787807814457e-17,0.0,3.489
TeAsBr,p3m1,ABC,0.163,-0.08199999999999996,0.0,1.064,1.662,1.435,2.071,-4.652,-5.185,-5.717,-9.697000000000003,1.3877787807814457e-17,0.0,3.625
Pt2Br2,p-3m1,AB,0.0,-0.22799999999999998,0.0,1.177,1.663,1.264,1.771,-4.118,-4.706,-5.295,-16.788999999999998,1.3877787807814457e-17,0.0,4.271
Rh2I2S2,p2_1/m11,ABC,0.049,-0.387,0.0,0.771,1.665,0.887,1.793,-4.336,-4.722,-5.107,-27.729,1.3877787807814457e-17,0.0,2.009
Re6I2Se8,p-1,AB3C4,0.0,-0.396,0.0,0.9040000000000001,1.667,0.925,1.73,-5.031,-5.484,-5.936,-107.108,1.3877787807814457e-17,0.0,2.812
In4Te4I4,pb2_1a,ABC,0.036,-0.415,0.0,0.875,1.67,0.875,1.67,-4.614,-5.052,-5.489,-34.763,1.3877787807814457e-17,0.0,3.038
Ir2Te2I2,p2_1/m11,ABC,0.024,-0.21199999999999997,0.0,0.956,1.671,1.013,1.7890000000000001,-3.788,-4.266,-4.744,-29.191,1.3877787807814457e-17,0.0,2.11
Au4Te4I4,p2_1/b11,ABC,0.0,-0.16000000000000003,0.0,1.071,1.672,1.144,1.697,-4.755,-5.29,-5.826,-33.168,1.3877787807814457e-17,0.0,1.943
Te6Al2Si2,p-31m,ABC3,0.0020000000000000018,-0.27,0.0,1.115,1.673,1.339,1.926,-3.992,-4.549,-5.106,-40.2,1.3877787807814457e-17,0.0,2.094
Sn2Te2,pmmn,AB,0.10399999999999998,-0.17399999999999993,0.0,1.252,1.674,1.267,1.688,-3.43,-4.056,-4.682,-15.219999999999995,1.3877787807814457e-17,0.0,2.663
Au2Br2S4,p2_111,ABC2,0.036,-0.04299999999999993,0.0,1.01,1.677,1.025,1.752,-5.294,-5.799,-6.304,-26.089,1.3877787807814457e-17,0.0,2.583
Co4Br4O4,p2_1/b11,ABC,0.17,-0.588,0.0,0.17599999999999993,1.678,0.17599999999999993,1.702,-4.902,-4.99,-5.079,-66.806,1.3877787807814457e-17,0.0,1.762
WTeS,p3m1,ABC,0.086,-0.41900000000000004,0.0,1.141,1.681,1.263,1.745,-3.824,-4.394,-4.965,-20.026,1.3877787807814457e-17,0.0,4.834
PdS2,p-3m1,AB2,0.101,-0.19599999999999995,0.0,1.171,1.681,1.353,1.932,-5.121,-5.706,-6.292,-12.563000000000002,1.3877787807814457e-17,0.0,3.489
Hf2CO2,p-3m1,AB2C2,0.168,-2.307,0.0,0.938,1.681,2.036,2.911,-4.41,-4.879,-5.348,-46.017,1.3877787807814457e-17,0.0,4.979
Zr2Te4I4,c2/m11,AB2C2,0.006999999999999999,-0.752,0.0,0.821,1.681,0.856,1.715,-4.34,-4.75,-5.16,-41.061,1.3877787807814457e-17,0.0,3.452
Cr2As2S6,p31m,ABC3,0.074,-0.387,1.0000000000000002,0.798,1.6829999999999998,0.954,1.983,-4.444,-4.843,-5.242,-56.483,-0.10000000000000003,-0.10000000000000002,3.595
IAsSe,p3m1,ABC,0.019000000000000003,-0.16000000000000003,0.0,1.151,1.685,1.301,1.868,-4.436,-5.012,-5.588,-10.104,1.3877787807814457e-17,0.0,3.326
Nb2I12Li2,p2_111,ABC6,0.028,-0.628,0.0,0.584,1.686,0.584,1.6870000000000003,-5.064,-5.355,-5.647,-52.227,1.3877787807814457e-17,0.0,2.186
Pt4In2Se6,p-3m1,AB2C3,0.041,-0.421,0.0,1.126,1.689,1.188,1.726,-3.92,-4.484,-5.047,-56.892,1.3877787807814457e-17,0.0,1.849
Au2I6Ni2,p-31m,ABC3,0.045,-0.07199999999999995,1.0000000000000002,0.09800000000000009,1.69,0.30000000000000004,1.877,-4.822,-4.871,-4.919,-30.342,-3.807,-3.808,3.578
Hf3ZrSe8,pm11,AB3C8,0.169,-1.188,0.0,0.8440000000000001,1.6919999999999997,0.849,1.71,-5.43,-5.852,-6.274,-72.042,1.3877787807814457e-17,0.0,4.05
V2Se4Cl4,c2/m11,AB2C2,0.089,-0.739,0.0,0.647,1.6919999999999997,0.6469999999999999,1.772,-4.545,-4.868,-5.192,-45.508,1.3877787807814457e-17,0.0,3.271
CdGaAlS4,p3m1,ABCD4,0.092,-0.752,0.0,0.713,1.6919999999999997,0.713,1.6919999999999997,-4.47,-4.826,-5.183,-29.142,1.3877787807814457e-17,0.0,3.022
Au4Cu4Se4,pbma,ABC,0.0,-0.13,0.0,0.768,1.693,0.971,1.881,-4.357,-4.741,-5.125,-42.721,1.3877787807814457e-17,0.0,3.766
AgGaSe6P2,p312,ABC2D6,0.0010000000000000009,-0.21799999999999997,0.0,0.91,1.694,0.91,1.753,-4.519,-4.974,-5.429,-39.552,1.3877787807814457e-17,0.0,2.023
Os2Na2S2Cl10N2,p2_111,ABCDE5,0.0,-0.657,1.0000000000000002,0.546,1.6999999999999997,0.604,1.736,-5.688,-5.961,-6.234,-79.539,0.742,-2.31,1.846
Ta2Br4O2,pmmm,ABC2,0.0,-1.659,0.0,0.835,1.6999999999999997,0.996,1.928,-4.553,-4.97,-5.387,-49.492,1.3877787807814457e-17,0.0,1.835
Zr2Te4Cl4,c2/m11,AB2C2,0.061,-1.154,0.0,1.028,1.701,1.049,1.701,-4.266,-4.78,-5.294,-46.307,1.3877787807814457e-17,0.0,3.329
Ta2Cl4O2,pmmm,ABC2,0.0,-1.903,0.0,0.805,1.702,0.911,1.815,-4.892,-5.294,-5.697,-52.244,1.3877787807814457e-17,0.0,1.794
Ta3TeF7,p3m1,AB3C7,0.075,-2.501,0.0,0.86,1.702,0.86,1.7029999999999998,-3.947,-4.377,-4.808,-71.27,1.3877787807814457e-17,0.0,1.613
Te4Ni2,p2_1/b11,AB2,0.176,-0.06499999999999995,0.0,0.921,1.703,0.99,1.7029999999999998,-4.022,-4.483,-4.943,-27.702,1.3877787807814457e-17,0.0,2.731
Al2S6B2,p-31m,ABC3,0.079,-0.672,0.0,0.728,1.703,0.803,1.785,-5.571,-5.935,-6.299,-52.075,1.3877787807814457e-17,0.0,3.71
Au6I6,pm2a,AB,0.028999999999999998,-0.06899999999999984,0.0,1.079,1.703,1.248,1.9,-4.076,-4.616,-5.155,-28.483,1.3877787807814457e-17,0.0,2.952
AgInSe6P2,p312,ABC2D6,0.0,-0.23299999999999998,0.0,0.863,1.707,0.997,1.904,-4.509,-4.941,-5.372,-39.557,1.3877787807814457e-17,0.0,2.019
In2Te2,p-3m1,AB,0.0030000000000000027,-0.347,0.0,1.145,1.708,1.145,1.7079999999999997,-4.112,-4.684,-5.257,-13.323,1.3877787807814457e-17,0.0,3.868
Ta2I4Se4,c2/m11,AB2C2,0.028999999999999998,-0.534,0.0,0.993,1.708,1.042,1.756,-3.971,-4.467,-4.963,-44.815,1.3877787807814457e-17,0.0,2.025
Ni3ZnO8H4,p-1,AB3C4D8,0.07,-0.869,1.0000000000000002,0.18199999999999994,1.709,0.38,1.841,-4.202,-4.293,-4.384,-91.125,0.091,-0.14500000000000002,1.984
AuVSe6P2,c211,ABC2D6,0.052,-0.22299999999999998,1.0000000000000002,0.43700000000000006,1.712,0.487,1.741,-4.627,-4.846,-5.064,-45.509,0.129,0.108,2.059
Hf2Zr2Se8,pm2a,ABC4,0.161,-1.2,0.0,0.841,1.715,0.867,1.757,-5.435,-5.855,-6.276,-72.086,1.3877787807814457e-17,0.0,4.025
Cd2IBrS,p3m1,ABCD2,0.086,-0.64,0.0,0.907,1.715,1.204,1.994,-4.778,-5.232,-5.685,-12.197000000000003,1.3877787807814457e-17,0.0,4.432
Nb2I12K2,p2_111,ABC6,0.009000000000000001,-0.714,0.0,0.615,1.716,0.615,1.7159999999999997,-5.106,-5.414,-5.722,-52.259,1.3877787807814457e-17,0.0,2.114
CoSe6NaP2,p312,ABC2D6,0.049,-0.33,0.0,0.525,1.717,0.525,1.717,-4.863,-5.125,-5.388,-44.458,1.3877787807814457e-17,0.0,1.975
Te3I2Cu2As4,pm11,A2B2C3D4,0.04,-0.052000000000000046,0.0,0.693,1.718,0.707,1.721,-4.142,-4.488,-4.835,-39.151,1.3877787807814457e-17,0.0,1.614
Rb2K2O2,p2_1/m11,ABC,0.028,-0.954,0.0,0.4610000000000001,1.718,0.4610000000000001,1.718,-1.2190000000000003,-1.4489999999999998,-1.6799999999999997,-20.233,1.3877787807814457e-17,0.0,1.364
Nb3TeF7,p3m1,AB3C7,0.012999999999999998,-2.615,0.0,0.812,1.719,0.812,1.7189999999999999,-4.371,-4.777,-5.183,-74.053,1.3877787807814457e-17,0.0,1.594
Zr2S4,pmmn,AB2,0.066,-1.52,0.0,0.702,1.719,0.827,1.87,-5.144,-5.495,-5.847,-40.236,1.3877787807814457e-17,0.0,3.623
Al2Si2S2,p-3m1,ABC,0.003999999999999997,-0.591,0.0,1.094,1.719,1.386,2.12,-3.659,-4.206,-4.753,-29.974,1.3877787807814457e-17,0.0,2.709
InMnBr6,c211,ABC6,0.0,-0.77,1.0000000000000002,0.3939999999999999,1.721,0.4279999999999998,1.769,-5.91,-6.107,-6.304,-28.144,-0.5470000000000002,-0.324,2.707
Hf2Te4Br4,c2/m11,AB2C2,0.0,-0.909,0.0,1.043,1.723,1.064,1.7349999999999999,-4.165,-4.687,-5.208,-43.262,1.3877787807814457e-17,0.0,3.325
Rh2I2Se2,p2_1/m11,ABC,0.0,-0.40099999999999997,0.0,0.887,1.725,0.984,1.863,-4.198,-4.642,-5.085,-26.625,1.3877787807814457e-17,0.0,2.007
Ta2Se4Br4,c2/m11,AB2C2,0.041,-0.745,0.0,0.99,1.725,0.996,1.7269999999999999,-4.034,-4.529,-5.024,-47.349,1.3877787807814457e-17,0.0,1.927
Zr2CO2,p-3m1,AB2C2,0.172,-2.288,0.0,0.95,1.729,1.812,2.873,-4.341,-4.817,-5.292,-45.712,1.3877787807814457e-17,0.0,4.867
Ge4As8,pm2_1b,AB2,0.005999999999999998,-0.04700000000000004,0.0,1.186,1.729,1.201,1.751,-3.967,-4.56,-5.153,-55.927,1.3877787807814457e-17,0.0,1.981
WSe2,p-6m2,AB2,0.0,-0.594,0.0,1.238,1.73,1.238,1.73,-3.614,-4.233,-4.852,-20.234,1.3877787807814457e-17,0.0,4.689
WMo3O8,pm2m,AB3C8,0.012,-1.999,0.0,0.981,1.731,1.423,2.247,-5.618,-6.109,-6.599,-110.07500000000002,1.3877787807814457e-17,0.0,3.999
In4Se6,pm2_1n,A2B3,0.0020000000000000018,-0.531,0.0,1.136,1.731,1.158,1.754,-5.047,-5.615,-6.183,-37.263,1.3877787807814457e-17,0.0,2.729
Pt2Te2S6,p2_1/m11,ABC3,0.091,-0.15300000000000002,0.0,0.724,1.731,0.907,1.7429999999999999,-3.858,-4.219,-4.581,-45.114,1.3877787807814457e-17,0.0,2.323
Ta3SeF7,p3m1,AB3C7,0.077,-2.563,0.0,0.895,1.735,0.895,1.7349999999999999,-4.057,-4.504,-4.951,-72.233,1.3877787807814457e-17,0.0,1.583
AuAgBr4,p1,ABC4,0.0,-0.263,0.0,0.547,1.735,0.806,2.032,-5.662,-5.936,-6.21,-13.887,1.3877787807814457e-17,0.0,2.41
Bi8Se8O4,p2_1/m11,AB2C2,0.067,-0.624,0.0,1.034,1.736,1.149,1.943,-4.142,-4.658,-5.175,-98.239,1.3877787807814457e-17,0.0,1.613
Cr2Ge2Se6,p-31m,ABC3,0.0,-0.421,1.0000000000000002,0.703,1.736,1.126,2.228,-4.765,-5.116,-5.468,-52.958,-0.009000000000000008,-0.008999999999999994,2.083
Sc2Br2C,p-3m1,AB2C2,0.0,-1.327,0.0,0.663,1.736,1.174,2.262,-4.849,-5.181,-5.512,-28.346,1.3877787807814457e-17,0.0,2.733
Au2Se4Cl2,p2_111,ABC2,0.071,-0.121,0.0,1.088,1.737,1.127,1.88,-5.038,-5.582,-6.125,-24.726,1.3877787807814457e-17,0.0,2.517
Te2Cu4O12,p2_1/b11,AB2C6,0.088,-0.581,0.0,0.44899999999999995,1.738,0.46599999999999997,1.7810000000000001,-7.471,-7.696,-7.92,-93.071,1.3877787807814457e-17,0.0,1.53
BiSeBr,p3m1,ABC,0.11099999999999999,-0.471,0.0,1.02,1.742,1.244,1.953,-5.49,-6.0,-6.511,-11.155000000000001,1.3877787807814457e-17,0.0,3.537
Pt2I4,p2_1/b11,AB2,0.041,-0.127,0.0,0.784,1.742,0.993,2.034,-4.298,-4.689,-5.081,-19.383,1.3877787807814457e-17,0.0,2.999
Pd2Te4,p2_1/b11,AB2,0.093,-0.257,0.0,1.212,1.743,1.253,1.857,-3.912,-4.518,-5.124,-21.999,1.3877787807814457e-17,0.0,2.763
BiSCl,p3m1,ABC,0.010000000000000002,-0.658,0.0,1.002,1.745,1.178,1.937,-5.865,-6.366,-6.867,-12.510999999999996,1.3877787807814457e-17,0.0,3.01
SbAs,p3m1,AB,0.039,0.039000000000000146,0.0,1.262,1.745,1.528,2.127,-3.711,-4.342,-4.973,-8.991,1.3877787807814457e-17,0.0,2.724
In2Se2Cl2,pmmn,ABC,0.058,-0.757,0.0,1.067,1.747,1.067,1.747,-5.159,-5.692,-6.226,-20.605,1.3877787807814457e-17,0.0,3.421
W3MoSe8,pm2m,AB3C8,0.0,-0.625,0.0,1.258,1.749,1.258,1.749,-3.692,-4.321,-4.95,-81.015,1.3877787807814457e-17,0.0,4.661
Ir2I2S2,p2_1/m11,ABC,0.078,-0.22599999999999998,0.0,0.863,1.749,1.02,1.928,-3.936,-4.367,-4.799,-31.022,1.3877787807814457e-17,0.0,2.092
W2Mo2Se8,pm2m,ABC4,0.0,-0.653,0.0,1.27,1.749,1.27,1.749,-3.782,-4.417,-5.052,-81.079,1.3877787807814457e-17,0.0,4.635
As2Se6NaAl,c211,ABC2D6,0.086,-0.389,0.0,1.046,1.75,1.05,1.752,-4.805,-5.328,-5.851,-39.156,1.3877787807814457e-17,0.0,1.671
Os2Rb2Cl10N2O2,p2_1/m11,ABCDE5,0.0,-0.896,1.0000000000000002,0.41100000000000003,1.751,0.624,1.958,-6.243,-6.449,-6.655,-85.129,0.347,-0.958,2.027
Te2I2Sc2,pmmn,ABC,0.0,-1.261,0.0,0.632,1.751,0.632,1.751,-4.399,-4.715,-5.031,-26.254,1.3877787807814457e-17,0.0,3.76
SnSe2,p-4m2,AB2,0.056,-0.291,0.0,0.86,1.752,1.07,1.929,-4.506,-4.936,-5.366,-11.896,1.3877787807814457e-17,0.0,2.871
Ta2I2O4,pmma,ABC2,0.0,-2.186,0.0,0.614,1.755,0.823,2.006,-4.912,-5.219,-5.526,-60.574,1.3877787807814457e-17,0.0,3.027
Pt4Tl2Se6,p-3m1,AB2C3,0.02,-0.445,0.0,1.132,1.756,1.184,1.756,-3.629,-4.195,-4.761,-56.644,1.3877787807814457e-17,0.0,1.871
Hf2Ge2Se8,pm2_1n,ABC4,0.022,-0.785,0.0,1.072,1.759,1.154,1.784,-4.059,-4.594,-5.13,-61.327,1.3877787807814457e-17,0.0,2.167
FeGa2Se4,p-3m1,AB2C4,0.056,-0.445,0.0,0.538,1.761,0.803,1.814,-3.827,-4.096,-4.365,-31.894,1.3877787807814457e-17,0.0,3.303
